Sales,Profit,City_Fresno,City_Buffalo,Quantity,Sub-Category_Furnishings,Sales_lag_1,Sales_lag_9,Sales_lag_12,Sales_lag_7
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
308.499,-18.147,0.0,0.0,3.0,0.0,172.11,5.47,127.302,653.55
599.165,35.245,0.0,0.0,5.0,0.0,8.73,1335.68,466.32,12.544
204.6664,-6.0196,0.0,0.0,1.0,0.0,8.01,35.0,171.288,301.96
205.666,-12.098,0.0,0.0,2.0,0.0,890.841,4.992,30.768,32.952
191.984,4.7996,0.0,0.0,2.0,0.0,37.93,411.8,141.96,27.46
302.94,69.6762,0.0,0.0,3.0,0.0,163.764,1194.165,71.372,161.568
290.666,27.3568,0.0,0.0,2.0,0.0,359.772,279.456,1212.96,232.88
145.74,23.3184,0.0,0.0,3.0,0.0,183.372,14.89,138.588,23.88
523.92,-26.196,0.0,0.0,5.0,0.0,956.6648,483.136,21.44,477.666
77.728,-3.8864,0.0,0.0,2.0,0.0,291.136,514.165,1497.666,174.42
613.9992,-18.0588,0.0,0.0,3.0,0.0,63.98,4.712,186.54,29.22
1336.829,31.4548,0.0,0.0,13.0,0.0,459.92,302.94,239.96,20.94
599.165,35.245,0.0,0.0,5.0,0.0,8.73,1335.68,466.32,12.544
115.96,-64.9376,0.0,0.0,4.0,0.0,301.96,6.98,681.408,181.986
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
241.96,33.8744,0.0,0.0,2.0,0.0,204.6664,27.46,18.84,115.96
72.294,-98.8018,0.0,0.0,1.0,0.0,189.882,28.28,386.68,16.74
825.174,-117.882,0.0,0.0,9.0,0.0,1322.352,1282.41,236.528,90.801
339.92,8.498,0.0,0.0,5.0,0.0,207.76,127.554,7.068,195.136
477.666,84.294,0.0,0.0,2.0,0.0,393.165,368.97,68.432,127.95
556.665,6.549,0.0,0.0,5.0,0.0,189.576,177.225,478.48,210.68
302.94,69.6762,0.0,0.0,3.0,0.0,163.764,1194.165,71.372,161.568
388.704,-4.8588,0.0,0.0,6.0,0.0,159.92,299.975,20.24,7.04
72.588,-128.2388,0.0,0.0,2.0,0.0,9.82,529.9,782.94,35.56
205.666,-12.098,0.0,0.0,2.0,0.0,400.032,781.864,111.15,14.52
204.6664,-6.0196,0.0,0.0,1.0,0.0,8.01,35.0,171.288,301.96
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
369.1992,-114.0174,0.0,0.0,3.0,0.0,14.76,393.165,358.58,155.88
115.96,-64.9376,0.0,0.0,4.0,0.0,301.96,6.98,681.408,181.986
141.96,39.7488,0.0,0.0,2.0,0.0,6.408,383.607,184.752,33.568
300.5328,-97.2312,0.0,0.0,2.0,0.0,435.999,801.568,887.103,164.22
170.98,32.4862,0.0,0.0,1.0,0.0,446.068,246.1328,572.16,18.176
120.98,12.098,0.0,0.0,1.0,0.0,120.666,90.882,332.832,139.92
81.94,20.485,0.0,0.0,1.0,0.0,191.82,29.98,72.42,581.96
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
411.332,-4.8392,0.0,0.0,4.0,0.0,397.6,275.952,611.058,6.096
46.384,1.1596,0.0,0.0,1.0,0.0,15.712,1516.2,717.72,170.072
781.864,-137.976,0.0,0.0,10.0,0.0,31.96,172.5,182.67,366.009
523.26,125.5824,0.0,0.0,9.0,0.0,127.764,54.528,547.136,241.568
290.666,27.3568,0.0,0.0,2.0,0.0,359.772,279.456,1212.96,232.88
801.568,-10.0196,0.0,0.0,2.0,0.0,631.782,142.4,14.19,13.128
301.96,60.392,0.0,0.0,2.0,0.0,170.352,382.116,117.882,70.98
509.9575,41.9965,0.0,0.0,5.0,0.0,122.91,22.288,665.88,127.764
1227.9984,-36.1176,0.0,0.0,6.0,0.0,389.696,28.4,53.34,283.92
339.92,8.498,0.0,0.0,5.0,0.0,207.76,127.554,7.068,195.136
204.6664,-6.0196,0.0,0.0,1.0,0.0,8.01,35.0,171.288,301.96
86.97,-48.7032,0.0,0.0,3.0,0.0,2.328,19.92,4.18,48.576
155.456,-7.7728,0.0,0.0,4.0,0.0,340.144,134.01,25.71,129.888
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
300.5328,-97.2312,0.0,0.0,2.0,0.0,435.999,801.568,887.103,164.22
613.9992,-18.0588,0.0,0.0,3.0,0.0,63.98,4.712,186.54,29.22
289.568,10.8588,0.0,0.0,2.0,0.0,86.97,380.058,19.54,408.006
240.784,30.098,0.0,0.0,1.0,0.0,22.2,37.74,84.98,34.58
240.784,30.098,0.0,0.0,1.0,0.0,22.2,37.74,84.98,34.58
239.666,14.098,0.0,0.0,2.0,0.0,90.801,283.56,569.568,11.54
141.96,39.7488,0.0,0.0,2.0,0.0,6.408,383.607,184.752,33.568
409.9992,-96.4704,0.0,0.0,3.0,0.0,307.314,871.4,487.96,273.552
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
290.666,27.3568,0.0,0.0,2.0,0.0,359.772,279.456,1212.96,232.88
2154.9,129.294,0.0,0.0,5.0,0.0,40.48,254.058,307.666,314.352
212.94,53.235,0.0,0.0,3.0,0.0,37.68,70.56,146.352,474.43
72.294,-98.8018,0.0,0.0,1.0,0.0,189.882,28.28,386.68,16.74
115.96,25.5112,0.0,0.0,2.0,0.0,194.848,526.344,124.404,138.588
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
293.199,-20.6964,0.0,0.0,3.0,0.0,411.332,103.481,40.784,307.666
781.864,-137.976,0.0,0.0,10.0,0.0,31.96,172.5,182.67,366.009
119.833,7.049,0.0,0.0,1.0,0.0,63.882,85.98,170.058,213.216
302.94,75.735,0.0,0.0,3.0,0.0,220.96,42.85,207.0,458.43
353.568,-44.196,0.0,0.0,2.0,0.0,161.568,599.165,1293.488,483.136
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
170.98,32.4862,0.0,0.0,1.0,0.0,446.068,246.1328,572.16,18.176
359.058,-35.9058,0.0,0.0,3.0,0.0,46.9,141.96,373.08,327.76
626.352,46.9764,0.0,0.0,3.0,0.0,957.5775,392.94,11.032,66.294
435.999,20.5176,0.0,0.0,3.0,0.0,579.528,631.782,35.34,617.7
435.999,20.5176,0.0,0.0,3.0,0.0,579.528,631.782,35.34,617.7
314.352,-15.7176,0.0,0.0,3.0,0.0,66.645,206.352,171.288,221.382
425.833,20.0392,0.0,0.0,1.0,0.0,323.136,454.272,240.784,291.1
305.9745,25.1979,0.0,0.0,3.0,0.0,37.296,23.968,112.648,10.984
115.96,-64.9376,0.0,0.0,4.0,0.0,301.96,6.98,681.408,181.986
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
205.666,-12.098,0.0,0.0,2.0,0.0,890.841,4.992,30.768,32.952
155.456,-7.7728,0.0,0.0,4.0,0.0,340.144,134.01,25.71,129.888
482.664,85.176,0.0,0.0,8.0,0.0,127.95,15.008,600.558,26.48
170.98,32.4862,0.0,0.0,1.0,0.0,446.068,246.1328,572.16,18.176
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
638.82,172.4814,0.0,0.0,9.0,0.0,853.092,340.144,218.75,53.88
387.136,-14.5176,0.0,0.0,4.0,0.0,66.36,317.058,60.312,44.4
302.94,69.6762,0.0,0.0,3.0,0.0,163.764,1194.165,71.372,161.568
409.9992,-96.4704,0.0,0.0,3.0,0.0,307.314,871.4,487.96,273.552
141.372,-14.1372,0.0,0.0,2.0,0.0,286.38,303.92,18.84,22.784
145.74,23.3184,0.0,0.0,3.0,0.0,183.372,14.89,138.588,23.88
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
314.352,-15.7176,0.0,0.0,3.0,0.0,66.645,206.352,171.288,221.382
176.784,-22.098,0.0,0.0,1.0,0.0,354.9,836.592,135.8,637.896
801.568,-10.0196,0.0,0.0,2.0,0.0,631.782,142.4,14.19,13.128
257.499,24.2352,0.0,0.0,3.0,0.0,9.96,24.7,388.704,638.288
307.666,28.9568,0.0,0.0,2.0,0.0,4.16,586.398,598.458,14.91
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
308.499,-18.147,0.0,0.0,3.0,0.0,172.11,5.47,127.302,653.55
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
220.2656,-42.1096,0.0,0.0,4.0,0.0,1.988,254.352,44.4,77.952
383.4656,-67.6704,0.0,0.0,4.0,0.0,171.96,512.94,33.568,30.88
409.9992,-96.4704,0.0,0.0,3.0,0.0,307.314,871.4,487.96,273.552
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
359.058,-35.9058,0.0,0.0,3.0,0.0,46.9,141.96,373.08,327.76
155.456,-7.7728,0.0,0.0,4.0,0.0,340.144,134.01,25.71,129.888
899.136,112.392,0.0,0.0,4.0,0.0,626.352,64.944,35.49,291.168
361.96,83.2508,0.0,0.0,2.0,0.0,106.68,67.96,411.332,85.98
46.384,1.1596,0.0,0.0,1.0,0.0,15.712,1516.2,717.72,170.072
899.136,112.392,0.0,0.0,4.0,0.0,626.352,64.944,35.49,291.168
425.833,20.0392,0.0,0.0,1.0,0.0,323.136,454.272,240.784,291.1
359.499,-29.6058,0.0,0.0,3.0,0.0,853.93,28.4,27.42,127.785
257.499,24.2352,0.0,0.0,3.0,0.0,9.96,24.7,388.704,638.288
220.2656,-42.1096,0.0,0.0,4.0,0.0,1.988,254.352,44.4,77.952
411.332,-4.8392,0.0,0.0,4.0,0.0,397.6,275.952,611.058,6.096
435.999,5.1294,0.0,0.0,3.0,0.0,14.224,526.45,871.4,191.646
231.92,5.798,0.0,0.0,5.0,0.0,386.91,480.96,107.53,89.0664
424.9575,19.998,0.0,0.0,5.0,0.0,454.965,63.2,127.95,483.136
84.98,18.6956,0.0,0.0,1.0,0.0,207.846,37.68,48.896,18.96
275.952,-37.9434,0.0,0.0,3.0,0.0,151.72,6.368,8.544,155.372
86.97,-48.7032,0.0,0.0,3.0,0.0,2.328,19.92,4.18,48.576
102.833,-6.049,0.0,0.0,1.0,0.0,196.45,306.9,620.6145,36.672
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
616.998,-36.294,0.0,0.0,6.0,0.0,63.92,5.312,1628.82,605.34
239.98,52.7956,0.0,0.0,2.0,0.0,557.728,313.722,109.9,626.1
148.257,15.6978,0.0,0.0,3.0,0.0,9.708,113.568,58.68,459.92
1406.86,140.686,0.0,0.0,7.0,0.0,8.28,602.651,97.568,105.686
72.294,-98.8018,0.0,0.0,1.0,0.0,189.882,28.28,386.68,16.74
239.98,52.7956,0.0,0.0,2.0,0.0,557.728,313.722,109.9,626.1
120.98,12.098,0.0,0.0,1.0,0.0,120.666,90.882,332.832,139.92
119.833,-12.6882,0.0,0.0,1.0,0.0,504.9,974.988,56.328,526.582
289.568,10.8588,0.0,0.0,2.0,0.0,86.97,380.058,19.54,408.006
241.96,24.196,0.0,0.0,2.0,0.0,562.2925,272.94,302.72,19.312
504.9,126.225,0.0,0.0,5.0,0.0,140.81,30.8,165.28,230.28
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
441.96,101.6508,0.0,0.0,2.0,0.0,91.96,899.43,30.144,68.704
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
67.9932,-12.9987,0.0,0.0,1.0,0.0,25.128,53.2,222.666,521.96
459.92,41.3928,0.0,0.0,4.0,0.0,128.9,188.552,54.768,199.9
387.136,-14.5176,0.0,0.0,4.0,0.0,66.36,317.058,60.312,44.4
199.98,37.9962,0.0,0.0,2.0,0.0,77.952,210.68,248.98,35.0
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
321.568,-16.0784,0.0,0.0,2.0,0.0,977.292,283.92,4.656,27.42
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
257.499,24.2352,0.0,0.0,3.0,0.0,9.96,24.7,388.704,638.288
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
148.257,15.6978,0.0,0.0,3.0,0.0,9.708,113.568,58.68,459.92
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
131.104,8.194,0.0,0.0,2.0,0.0,51.588,72.704,422.625,883.84
435.999,20.5176,0.0,0.0,3.0,0.0,579.528,631.782,35.34,617.7
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
704.9,56.392,0.0,0.0,5.0,0.0,358.58,700.152,441.92,231.92
1406.86,140.686,0.0,0.0,7.0,0.0,8.28,602.651,97.568,105.686
451.136,-67.6704,0.0,0.0,4.0,0.0,153.568,15.168,1592.85,24.85
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
359.058,-35.9058,0.0,0.0,3.0,0.0,46.9,141.96,373.08,327.76
361.96,83.2508,0.0,0.0,2.0,0.0,106.68,67.96,411.332,85.98
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
77.728,-3.8864,0.0,0.0,2.0,0.0,291.136,514.165,1497.666,174.42
204.6664,-6.0196,0.0,0.0,1.0,0.0,8.01,35.0,171.288,301.96
204.6664,-6.0196,0.0,0.0,1.0,0.0,8.01,35.0,171.288,301.96
383.4656,-67.6704,0.0,0.0,4.0,0.0,171.96,512.94,33.568,30.88
66.294,-103.8606,0.0,0.0,1.0,0.0,64.944,1044.63,517.5,102.582
155.456,-7.7728,0.0,0.0,4.0,0.0,340.144,134.01,25.71,129.888
723.92,-81.441,0.0,0.0,5.0,0.0,364.08,70.98,283.92,28.4
130.98,-89.0664,0.0,0.0,2.0,0.0,2.784,866.4,9.94,91.92
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
205.666,-12.098,0.0,0.0,2.0,0.0,400.032,781.864,111.15,14.52
293.199,-20.6964,0.0,0.0,3.0,0.0,411.332,103.481,40.784,307.666
81.94,20.485,0.0,0.0,1.0,0.0,191.82,29.98,72.42,581.96
400.784,-5.0098,0.0,0.0,1.0,0.0,871.4,457.485,1212.96,760.116
275.952,-37.9434,0.0,0.0,3.0,0.0,151.72,6.368,8.544,155.372
626.352,46.9764,0.0,0.0,3.0,0.0,957.5775,392.94,11.032,66.294
1292.94,77.5764,0.0,0.0,3.0,0.0,318.43,782.94,589.41,512.96
449.568,56.196,0.0,0.0,2.0,0.0,547.136,51.756,1053.164,422.625
353.568,-44.196,0.0,0.0,2.0,0.0,161.568,599.165,1293.488,483.136
523.92,-26.196,0.0,0.0,5.0,0.0,956.6648,483.136,21.44,477.666
387.136,-14.5176,0.0,0.0,4.0,0.0,66.36,317.058,60.312,44.4
115.96,25.5112,0.0,0.0,2.0,0.0,194.848,526.344,124.404,138.588
1336.829,31.4548,0.0,0.0,13.0,0.0,459.92,302.94,239.96,20.94
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
293.199,-20.6964,0.0,0.0,3.0,0.0,411.332,103.481,40.784,307.666
2154.9,129.294,0.0,0.0,5.0,0.0,40.48,254.058,307.666,314.352
307.666,28.9568,0.0,0.0,2.0,0.0,4.16,586.398,598.458,14.91
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
307.666,28.9568,0.0,0.0,2.0,0.0,4.16,586.398,598.458,14.91
359.97,79.1934,0.0,0.0,3.0,0.0,240.784,14.91,210.98,69.375
86.97,-48.7032,0.0,0.0,3.0,0.0,2.328,19.92,4.18,48.576
339.92,8.498,0.0,0.0,5.0,0.0,207.76,127.554,7.068,195.136
239.666,14.098,0.0,0.0,2.0,0.0,90.801,283.56,569.568,11.54
183.968,-25.2956,0.0,0.0,2.0,0.0,27.58,79.974,19.76,718.116
523.26,125.5824,0.0,0.0,9.0,0.0,127.764,54.528,547.136,241.568
141.96,41.1684,0.0,0.0,2.0,0.0,246.1328,186.048,225.568,32.04
191.984,4.7996,0.0,0.0,2.0,0.0,37.93,411.8,141.96,27.46
683.332,-40.196,0.0,0.0,4.0,0.0,613.9992,1024.38,66.69,146.136
145.74,23.3184,0.0,0.0,3.0,0.0,183.372,14.89,138.588,23.88
241.96,33.8744,0.0,0.0,2.0,0.0,204.6664,27.46,18.84,115.96
115.96,-64.9376,0.0,0.0,4.0,0.0,301.96,6.98,681.408,181.986
704.9,56.392,0.0,0.0,5.0,0.0,358.58,700.152,441.92,231.92
205.3328,-36.2352,0.0,0.0,2.0,0.0,94.2,257.568,90.99,600.558
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
239.98,52.7956,0.0,0.0,2.0,0.0,557.728,313.722,109.9,626.1
449.568,56.196,0.0,0.0,2.0,0.0,547.136,51.756,1053.164,422.625
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
523.26,125.5824,0.0,0.0,9.0,0.0,127.764,54.528,547.136,241.568
84.98,18.6956,0.0,0.0,1.0,0.0,207.846,37.68,48.896,18.96
801.568,-10.0196,0.0,0.0,2.0,0.0,631.782,142.4,14.19,13.128
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
523.92,-26.196,0.0,0.0,5.0,0.0,956.6648,483.136,21.44,477.666
917.9235,75.5937,0.0,0.0,9.0,0.0,155.25,470.302,17.088,77.728
441.96,101.6508,0.0,0.0,2.0,0.0,91.96,899.43,30.144,68.704
186.048,9.3024,0.0,0.0,4.0,0.0,141.96,653.55,230.352,214.11
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
477.666,84.294,0.0,0.0,2.0,0.0,393.165,368.97,68.432,127.95
626.352,46.9764,0.0,0.0,3.0,0.0,957.5775,392.94,11.032,66.294
305.9745,25.1979,0.0,0.0,3.0,0.0,37.296,23.968,112.648,10.984
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
723.92,-81.441,0.0,0.0,5.0,0.0,364.08,70.98,283.92,28.4
67.9932,-12.9987,0.0,0.0,1.0,0.0,25.128,53.2,222.666,521.96
459.92,41.3928,0.0,0.0,4.0,0.0,128.9,188.552,54.768,199.9
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
113.568,12.7764,0.0,0.0,2.0,0.0,127.554,255.108,408.006,2.328
409.9992,-96.4704,0.0,0.0,3.0,0.0,307.314,871.4,487.96,273.552
354.9,88.725,0.0,0.0,5.0,0.0,388.704,327.996,844.116,1317.492
1292.94,77.5764,0.0,0.0,3.0,0.0,318.43,782.94,589.41,512.96
359.058,-71.8116,0.0,0.0,3.0,0.0,14.368,262.864,29.22,41.552
275.952,-37.9434,0.0,0.0,3.0,0.0,151.72,6.368,8.544,155.372
84.98,18.6956,0.0,0.0,1.0,0.0,207.846,37.68,48.896,18.96
359.499,-29.6058,0.0,0.0,3.0,0.0,853.93,28.4,27.42,127.785
781.864,-137.976,0.0,0.0,10.0,0.0,31.96,172.5,182.67,366.009
4007.84,-50.098,0.0,1.0,10.0,0.0,305.9745,797.944,521.96,629.064
616.998,-36.294,0.0,0.0,6.0,0.0,63.92,5.312,1628.82,605.34
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
899.136,112.392,0.0,0.0,4.0,0.0,626.352,64.944,35.49,291.168
141.372,-14.1372,0.0,0.0,2.0,0.0,286.38,303.92,18.84,22.784
359.058,-35.9058,0.0,0.0,3.0,0.0,46.9,141.96,373.08,327.76
199.98,37.9962,0.0,0.0,2.0,0.0,77.952,210.68,248.98,35.0
493.43,-70.49,0.0,0.0,5.0,0.0,362.94,14.56,9.96,887.103
242.352,9.0882,0.0,0.0,3.0,0.0,74.45,620.6145,411.8,273.96
198.744,0.0,0.0,0.0,4.0,0.0,14.76,191.82,163.88,568.728
141.96,41.1684,0.0,0.0,2.0,0.0,246.1328,186.048,225.568,32.04
683.332,-40.196,0.0,0.0,4.0,0.0,613.9992,1024.38,66.69,146.136
302.94,75.735,0.0,0.0,3.0,0.0,220.96,42.85,207.0,458.43
704.9,56.392,0.0,0.0,5.0,0.0,358.58,700.152,441.92,231.92
119.833,7.049,0.0,0.0,1.0,0.0,63.882,85.98,170.058,213.216
69.576,-143.7904,0.0,0.0,4.0,0.0,364.95,70.686,97.424,206.112
383.4656,-67.6704,0.0,0.0,4.0,0.0,171.96,512.94,33.568,30.88
141.96,41.1684,0.0,0.0,2.0,0.0,246.1328,186.048,225.568,32.04
314.352,-15.7176,0.0,0.0,3.0,0.0,66.645,206.352,171.288,221.382
344.981,28.4102,0.0,0.0,7.0,0.0,24.14,908.82,317.058,254.352
314.352,-15.7176,0.0,0.0,3.0,0.0,66.645,206.352,171.288,221.382
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
387.136,-14.5176,0.0,0.0,4.0,0.0,66.36,317.058,60.312,44.4
825.174,-117.882,0.0,0.0,9.0,0.0,1322.352,1282.41,236.528,90.801
191.984,4.7996,0.0,0.0,2.0,0.0,37.93,411.8,141.96,27.46
205.666,-12.098,0.0,0.0,2.0,0.0,400.032,781.864,111.15,14.52
240.784,30.098,0.0,0.0,1.0,0.0,22.2,37.74,84.98,34.58
899.136,112.392,0.0,0.0,4.0,0.0,626.352,64.944,35.49,291.168
205.3328,-36.2352,0.0,0.0,2.0,0.0,94.2,257.568,90.99,600.558
354.9,88.725,0.0,0.0,5.0,0.0,388.704,327.996,844.116,1317.492
425.833,20.0392,0.0,0.0,1.0,0.0,323.136,454.272,240.784,291.1
435.999,5.1294,0.0,0.0,3.0,0.0,14.224,526.45,871.4,191.646
198.272,-32.2192,0.0,0.0,8.0,0.0,242.352,258.072,25.472,306.9
48.58,7.7728,0.0,0.0,1.0,0.0,313.722,322.59,54.992,153.568
120.666,21.294,1.0,0.0,2.0,0.0,142.182,120.784,169.568,43.12
102.833,-6.049,0.0,0.0,1.0,0.0,196.45,306.9,620.6145,36.672
599.165,35.245,0.0,0.0,5.0,0.0,8.73,1335.68,466.32,12.544
556.665,6.549,0.0,0.0,5.0,0.0,24.7,1454.9,327.996,82.64
115.96,-64.9376,0.0,0.0,4.0,0.0,301.96,6.98,681.408,181.986
102.833,-6.049,0.0,0.0,1.0,0.0,196.45,306.9,620.6145,36.672
4007.84,-50.098,0.0,1.0,10.0,0.0,305.9745,797.944,521.96,629.064
302.94,75.735,0.0,0.0,3.0,0.0,220.96,42.85,207.0,458.43
1336.829,31.4548,0.0,0.0,13.0,0.0,459.92,302.94,239.96,20.94
72.294,-98.8018,0.0,0.0,1.0,0.0,189.882,28.28,386.68,16.74
359.058,-71.8116,0.0,0.0,3.0,0.0,14.368,262.864,29.22,41.552
203.983,16.7986,0.0,0.0,2.0,0.0,21.12,419.136,14.91,210.58
205.666,-12.098,0.0,0.0,2.0,0.0,890.841,4.992,30.768,32.952
626.352,46.9764,0.0,0.0,3.0,0.0,957.5775,392.94,11.032,66.294
241.332,-14.196,0.0,0.0,5.0,0.0,16.74,30.336,354.9,770.352
579.136,21.7176,0.0,0.0,4.0,0.0,408.006,1279.165,195.184,287.968
86.97,-48.7032,0.0,0.0,3.0,0.0,2.328,19.92,4.18,48.576
301.96,60.392,0.0,0.0,2.0,0.0,170.352,382.116,117.882,70.98
2154.9,129.294,0.0,0.0,5.0,0.0,40.48,254.058,307.666,314.352
302.94,69.6762,0.0,0.0,3.0,0.0,163.764,1194.165,71.372,161.568
176.784,-22.098,0.0,0.0,1.0,0.0,354.9,836.592,135.8,637.896
72.294,-98.8018,0.0,0.0,1.0,0.0,189.882,28.28,386.68,16.74
638.82,172.4814,0.0,0.0,9.0,0.0,853.092,340.144,218.75,53.88
302.94,75.735,0.0,0.0,3.0,0.0,220.96,42.85,207.0,458.43
241.96,33.8744,0.0,0.0,2.0,0.0,204.6664,27.46,18.84,115.96
241.96,24.196,0.0,0.0,2.0,0.0,562.2925,272.94,302.72,19.312
362.94,36.294,0.0,0.0,3.0,0.0,164.22,103.936,142.4,35.34
246.1328,-76.0116,0.0,0.0,2.0,0.0,63.824,141.96,36.6,290.352
307.666,28.9568,0.0,0.0,2.0,0.0,4.16,586.398,598.458,14.91
120.98,12.098,0.0,0.0,1.0,0.0,120.666,90.882,332.832,139.92
681.408,42.588,0.0,0.0,12.0,0.0,335.744,71.12,375.4575,322.59
359.058,-35.9058,0.0,0.0,3.0,0.0,46.9,141.96,373.08,327.76
186.048,9.3024,0.0,0.0,4.0,0.0,141.96,653.55,230.352,214.11
89.0664,-17.0274,0.0,0.0,1.0,0.0,30.144,21.12,240.784,963.136
241.96,24.196,0.0,0.0,2.0,0.0,562.2925,272.94,302.72,19.312
113.568,12.7764,0.0,0.0,2.0,0.0,127.554,255.108,408.006,2.328
220.98,50.8254,0.0,0.0,1.0,0.0,141.96,99.95,504.9,102.018
362.94,36.294,0.0,0.0,3.0,0.0,164.22,103.936,142.4,35.34
173.94,38.2668,0.0,0.0,3.0,0.0,14.76,275.88,547.136,51.588
388.704,-4.8588,0.0,0.0,6.0,0.0,159.92,299.975,20.24,7.04
4007.84,-50.098,0.0,1.0,10.0,0.0,305.9745,797.944,521.96,629.064
161.96,45.3488,0.0,0.0,2.0,0.0,429.9,1202.94,13.28,174.0585
110.98,15.5372,0.0,0.0,1.0,0.0,1004.976,358.58,913.43,561.568
483.136,54.3528,0.0,0.0,4.0,0.0,1115.17,12.544,692.94,47.04
422.058,-18.0882,0.0,0.0,3.0,0.0,85.246,483.136,8.73,319.41
717.72,71.772,0.0,0.0,3.0,0.0,272.848,31.984,123.136,70.56
213.115,-15.2225,0.0,0.0,5.0,0.0,1267.53,191.96,6.16,128.058
542.646,102.4998,0.0,0.0,3.0,0.0,29.98,248.43,366.009,85.246
332.94,79.9056,0.0,0.0,3.0,0.0,204.85,60.84,364.704,75.36
853.93,-24.398,0.0,0.0,5.0,0.0,723.92,6.464,50.97,24.048
99.372,-7.098,0.0,0.0,2.0,0.0,787.53,40.784,28.4,35.544
1325.76,149.148,0.0,0.0,6.0,0.0,1272.63,79.12,1121.568,344.372
97.568,-6.098,0.0,0.0,2.0,0.0,33.94,77.952,356.85,614.272
163.764,25.4744,0.0,0.0,2.0,0.0,182.94,7.904,242.352,198.744
436.704,21.8352,0.0,0.0,6.0,0.0,302.45,25.16,1256.22,376.509
484.704,-84.8232,0.0,0.0,6.0,0.0,388.43,173.24,30.192,35.92
844.116,-36.1764,0.0,0.0,6.0,0.0,665.88,63.936,831.936,1267.53
272.646,18.1764,0.0,0.0,3.0,0.0,409.216,35.56,512.96,723.92
155.372,-13.3176,0.0,0.0,2.0,0.0,127.95,98.392,701.372,18.96
71.372,-1.0196,0.0,0.0,2.0,0.0,242.352,18.84,39.98,396.92
